GeneID	Length	#Reads	EC#	RPKM	Eukaryota	Archaea	Bacteria	Bacteroidetes	Actinobacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteria	Alphaproteobacteria	Firmicutes	Bacilli	Clostridia	Lachnospiraceae	Eubacteriaceae	Ruminococcaceae	Clostridiaceae	Oscillospiraceae	Other
gi|390945347|ref|NC_018011.1|:c1026968-1025337|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_R7JKW6|UniRef50_A1WZJ2	1632	2	0.0.0.0	50.4649232448703	0	0	0	50.4649232448703	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2676863-2675313|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YNT7|UniRef50_R6IM62	1551	3	0.0.0.0	79.6506332066039	0	0	0	79.6506332066039	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c3285838-3284291|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YQ84|UniRef50_R6JDG7	1548	2	0.0.0.0	53.2033299325765	0	0	0	53.2033299325765	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:2868823-2870391|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YP88|UniRef50_I3YP88	1569	1	0.0.0.0	26.2456197372939	0	0	0	26.2456197372939	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:2016561-2018114|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_D4IMU7|UniRef50_B8HE54	1554	1	2.1.1.72	26.4989558351443	0	0	0	26.4989558351443	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c480326-478770|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YIJ8|UniRef50_R7H225	1557	1	0.0.0.0	26.4478981167721	0	0	0	26.4478981167721	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c1683415-1681649|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_R6VF69|UniRef50_R7EQT9	1767	1	0.0.0.0	23.3046844186838	0	0	0	23.3046844186838	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:3100865-3102595|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YPS9|UniRef50_R6VG03	1731	1	0.0.0.0	23.7893572315507	0	0	0	23.7893572315507	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c883091-881343|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YHY6|UniRef50_I3YHY6	1749	1	0.0.0.0	23.5445267969206	0	0	0	23.5445267969206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c544018-542270|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YIQ4|UniRef50_I3YIQ4	1749	1	0.0.0.0	23.5445267969206	0	0	0	23.5445267969206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2166532-2164718|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YMN3|UniRef50_I3YMN3	1815	2	0.0.0.0	45.3767243722471	0	0	0	45.3767243722471	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:2701493-2703304|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YNV5|UniRef50_R6XTF5	1812	2	0.0.0.0	45.4518513993534	0	0	0	45.4518513993534	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:2515179-2516999|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YNF9|UniRef50_Q8A2N9	1821	1	0.0.0.0	22.6136064622813	0	0	0	22.6136064622813	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2350500-2348833|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YN19|UniRef50_I3YN19	1668	1	0.0.0.0	24.6878761197927	0	0	0	24.6878761197927	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2168214-2166556|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_D4IIN0|UniRef50_R6W532	1659	3	0.0.0.0	74.4654201949624	0	0	24.8218067316541	49.6436134633083	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c1376713-1374992|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YKT3|UniRef50_R6VXG1	1722	2	0.0.0.0	47.8273837024555	0	0	0	47.8273837024555	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c3043453-3041768|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YPN9|UniRef50_I3YPN9	1686	1	0.0.0.0	24.4243044886205	0	0	0	24.4243044886205	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c1852906-1851497|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YLV8|UniRef50_R5WTP1	1410	1	0.0.0.0	29.2052321757548	0	0	0	29.2052321757548	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c3515733-3514342|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YQS0|UniRef50_I0K5J6	1392	1	5.4.2.10	29.5828860400964	0	0	0	29.5828860400964	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2880287-2878899|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YP97|UniRef50_R5AV72	1389	1	0.0.0.0	29.6467799624292	0	0	0	29.6467799624292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c3131996-3130608|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YPV1|UniRef50_R5B531	1389	1	0.0.0.0	29.6467799624292	0	0	0	29.6467799624292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:512544-513887|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YIL8|UniRef50_R7JJX6	1344	1	6.3.4.19	30.6394176843856	0	0	0	30.6394176843856	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2162281-2160944|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YMN1|UniRef50_R6VL17	1338	2	0.0.0.0	61.5536283524876	0	0	0	61.5536283524876	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2821459-2820104|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YP40|UniRef50_I3YP40	1356	1	0.0.0.0	30.3682723951432	0	0	0	30.3682723951432	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:3068253-3069764|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YPP9|UniRef50_I3YPP9	1512	2	0.0.0.0	54.4700758833521	0	0	0	54.4700758833521	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:404725-406146|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YIE4|UniRef50_P25888	1422	1	3.6.4.13	28.9587745202631	0	0	0	28.9587745202631	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:3169110-3170561|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YPY4|UniRef50_Q8A7B0	1452	1	0.0.0.0	28.3604527326544	0	0	0	28.3604527326544	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2177957-2175354|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_D4IIN4|UniRef50_W0EPL8	2604	1	2.4.1.25	15.8138929983925	0	0	0	15.8138929983925	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:3261516-3264071|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_W6TY93	2556	1	5.99.1.3	16.1108675147943	0	0	0	16.1108675147943	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2199703-2197130|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_D4ING4	2574	1	0.0.0.0	15.9982041055999	0	0	0	15.9982041055999	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2811891-2809030|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_unknown	2862	1	0.0.0.0	14.3883219314515	0	0	0	14.3883219314515	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c572460-569632|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_R6V6N5	2829	1	0.0.0.0	14.5561602572691	0	0	0	14.5561602572691	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:3328909-3331791|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_I3YQC7	2883	2	0.0.0.0	28.5670325132252	0	0	0	28.5670325132252	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c3123152-3120339|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_R7JGE9	2814	1	0.0.0.0	14.6337517298558	0	0	0	14.6337517298558	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c355353-352975|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YIB0|UniRef50_I3YIB0	2379	1	5.1.1.1	17.309532310977	0	0	0	17.309532310977	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c394540-392192|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YID7|UniRef50_I3YID7	2349	1	0.0.0.0	17.5305991348719	0	0	0	17.5305991348719	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2164610-2162292|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_D4IIM8|UniRef50_Q8A1G3	2319	1	0.0.0.0	17.7573856696051	0	0	0	17.7573856696051	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c324621-322168|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YI90|UniRef50_I3YI90	2454	1	0.0.0.0	16.7805123748224	0	0	0	16.7805123748224	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c1365337-1361891|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YKS1|UniRef50_I3YKS1	3447	1	0.0.0.0	11.9464396193253	0	0	0	11.9464396193253	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c1200744-1197448|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_R5RY79	3297	6	0.0.0.0	74.9397222344207	0	0	0	74.9397222344207	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:2679652-2682978|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_R5WTI3	3327	1	3.6.4.12	12.3773301376057	0	0	0	12.3773301376057	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:2300378-2304637|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_unknown	4260	5	2.7.7.6	48.3326025443829	0	0	0	48.3326025443829	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:3048386-3063346|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_unknown	14961	5	0.0.0.0	13.7622409490723	0	0	0	13.7622409490723	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2073619-2068367|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YME8|UniRef50_R5W040	5253	1	0.0.0.0	7.83921137784394	0	0	0	7.83921137784394	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:3107766-3111878|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_R5UDZ7	4113	1	0.0.0.0	10.0120051951894	0	0	0	10.0120051951894	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:2242407-2246126|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_I3YMT5	3720	1	0.0.0.0	11.0697250988748	0	0	0	11.0697250988748	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:2296481-2300341|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_unknown	3861	5	2.7.7.6	53.3273470186664	0	0	0	53.3273470186664	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c547115-544038|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_I3YIQ5	3078	1	0.0.0.0	13.3786151292444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227.436457197154
gi|390945347|ref|NC_018011.1|:1384596-1387676|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YKU0|UniRef50_I3YKU0	3081	1	0.0.0.0	13.3655882401215	0	0	0	13.3655882401215	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:3097878-3100862|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_I3YPS8	2985	1	0.0.0.0	13.7954363041254	0	0	0	13.7954363041254	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c499932-496726|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YIK7|UniRef50_R5M7M4	3207	2	0.0.0.0	25.6809338121698	0	0	0	25.6809338121698	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:3435703-3438888|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_R5UVQ7|UniRef50_R7JM61	3186	1	2.7.13.3	12.9251027519819	0	0	0	12.9251027519819	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:2044371-2047553|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_R5S2H5	3183	2	0.0.0.0	25.8745695053812	0	0	0	25.8745695053812	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c3158377-3155168|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YPX5|UniRef50_I3YPX5	3210	1	0.0.0.0	12.8284664697241	0	0	0	12.8284664697241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:3666408-3669587|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_unknown	3180	1	0.0.0.0	12.9494897383064	0	0	0	12.9494897383064	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c827467-825530|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YJG3|UniRef50_I3YJG3	1938	1	0.0.0.0	21.2483887346822	0	0	0	21.2483887346822	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c3434639-3432678|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YQL2|UniRef50_P35886	1962	2	5.99.1.3	41.9769392128585	0	0	0	41.9769392128585	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:3358436-3360289|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YQF0|UniRef50_R5WZZ4	1854	2	0.0.0.0	44.4221978077823	0	0	0	44.4221978077823	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2924253-2922403|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YPD8|UniRef50_I3YPD8	1851	1	0.0.0.0	22.2470974434437	0	0	0	22.2470974434437	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c1276814-1274958|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YKK6|UniRef50_R6VEG5	1857	1	0.0.0.0	22.1752166762597	0	0	0	22.1752166762597	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:3608211-3610118|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_unknown	1908	1	6.2.1.3	21.5824828971773	0	0	0	21.5824828971773	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:2597762-2599957|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YNN0|UniRef50_R6E5J8	2196	1	0.0.0.0	18.7519933368917	0	0	0	18.7519933368917	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c1905538-1903340|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_R5WGJ6	2199	1	0.0.0.0	18.7264108084648	0	0	0	18.7264108084648	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:2599988-2602204|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YNN1|UniRef50_I3YHM3	2217	1	0.0.0.0	18.5743695840389	0	0	0	18.5743695840389	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2078354-2076213|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YMF0|UniRef50_I3YMF0	2142	1	0.0.0.0	19.2247326647125	0	0	0	19.2247326647125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:2039955-2042192|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_unknown|UniRef50_I3YMC8	2238	1	0.0.0.0	18.4000792528214	0	0	0	18.4000792528214	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:2806822-2808951|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YP29|UniRef50_I3YP29	2130	2	0.0.0.0	38.6660820355063	0	0	0	38.6660820355063	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c369858-367759|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YIB9|UniRef50_R6X1E3	2100	1	0.0.0.0	19.6092273180068	0	0	0	19.6092273180068	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c681134-680118|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YJ27|UniRef50_P17330	1017	1	1.2.1.12	40.491029860191	0	0	0	40.491029860191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:2613450-2614475|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_D4IQF1|UniRef50_Q2RSC8	1026	1	6.3.3.1	40.1358453877331	0	0	0	40.1358453877331	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c966022-965030|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YJV2|UniRef50_D8IDD5	993	2	1.2.1.11	82.93933004595	0	0	0	41.469665022975	0	0	0	0	0	0	0	0	0	0	0	0	0	704.984305390575
gi|390945347|ref|NC_018011.1|:1936476-1937468|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YM44|UniRef50_A6LEG5	993	1	2.7.7.6	41.469665022975	0	0	41.469665022975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c3703789-3702716|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YR85|UniRef50_B2RID6	1074	1	2.6.1.52	38.3420645882814	0	0	0	38.3420645882814	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2765109-2764042|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YNZ9|UniRef50_D4INZ0	1068	1	0.0.0.0	38.5574694455189	0	0	0	38.5574694455189	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:605682-606719|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YIV8|UniRef50_I3YIV8	1038	2	0.0.0.0	79.3436943503164	0	0	0	79.3436943503164	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c128268-127342|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YHP8|UniRef50_I3YHP8	927	1	0.0.0.0	44.4221978077823	0	0	0	44.4221978077823	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:3016724-3017644|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YPL4|UniRef50_R7JSU1	921	1	0.0.0.0	44.7115932332402	0	0	0	44.7115932332402	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c3386782-3385862|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YQH4|UniRef50_I3YQH4	921	1	0.0.0.0	44.7115932332402	0	0	0	44.7115932332402	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:2346026-2346925|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YN17|UniRef50_P0A0M5	900	1	2.1.1.45	45.7548637420158	0	0	0	45.7548637420158	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c3229786-3228818|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YQ41|UniRef50_D4IJ28	969	1	0.0.0.0	42.4967774693645	0	0	0	42.4967774693645	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c963739-962783|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YJV0|UniRef50_I3YJV0	957	1	0.0.0.0	43.0296524219584	0	0	0	43.0296524219584	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:1013551-1014492|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YJY1|UniRef50_A5FHP3	942	3	1.1.1.27	131.144513910236	0	0	0	87.4296759401575	0	0	0	0	0	0	0	0	0	0	0	0	0	743.152245491339
gi|390945347|ref|NC_018011.1|:3417508-3418749|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YQJ8|UniRef50_R5RR90	1242	1	3.5.2.7	33.1556983637795	0	0	0	33.1556983637795	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:2850714-2851976|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_R5UF96|UniRef50_R5UF96	1263	9	0.0.0.0	293.43974371364	0	0	0	293.43974371364	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:574850-576109|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YIS6|UniRef50_I3YIS6	1260	1	0.0.0.0	32.6820455300113	0	0	0	32.6820455300113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2841363-2840146|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YJF5|UniRef50_I3YKA5	1218	1	0.0.0.0	33.809012617253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574.753214493302
gi|390945347|ref|NC_018011.1|:1639765-1641072|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_F0R5N4|UniRef50_R7DIK5	1308	1	0.0.0.0	31.4827044096439	0	0	0	31.4827044096439	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2500243-2498924|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_R5UAP8|UniRef50_R5UAP8	1320	1	0.0.0.0	31.1964980059198	0	0	0	31.1964980059198	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c3233868-3232552|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YQ45|UniRef50_I3YQ45	1317	1	0.0.0.0	31.2675606437465	0	0	0	31.2675606437465	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:2145728-2147047|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YML9|UniRef50_I3YML9	1320	1	0.0.0.0	31.1964980059198	0	0	0	31.1964980059198	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c1311207-1309924|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_E4MBB2|UniRef50_F0S674	1284	1	0.0.0.0	32.0711661743101	0	0	0	32.0711661743101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:1868137-1869435|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YLX1|UniRef50_R6XTA9	1299	1	0.0.0.0	31.700829382459	0	0	0	31.700829382459	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:1849425-1850711|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YLV6|UniRef50_R5WUJ1	1287	1	0.0.0.0	31.9964082111998	0	0	0	31.9964082111998	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c2004124-2003000|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_E4MA79|UniRef50_R6K8W6	1125	3	0.0.0.0	109.811672980838	0	0	0	109.811672980838	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c1554401-1553256|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YL84|UniRef50_I3YL84	1146	2	0.0.0.0	71.8662781288206	0	0	0	71.8662781288206	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:596034-597173|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YIU2|UniRef50_R6XJM9	1140	2	0.0.0.0	72.2445216979197	0	0	0	72.2445216979197	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:c1210439-1209339|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YKE8|UniRef50_D4IL01	1101	3	0.0.0.0	112.205387923199	0	0	0	112.205387923199	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|390945347|ref|NC_018011.1|:3653456-3654544|214856|g__Alistipes.s__Alistipes_finegoldii|UniRef90_I3YR41|UniRef50_R5V3P0	1089	1	0.0.0.0	37.8139369768725	0	0	0	37.8139369768725	0	0	0	0	0	0	0	0	0	0	0	0	0	0
